-2.304021320937776E+00 -2.514613893908841E-01 1.074523703447246E+00 -5.125509641413839E-01 -2.514613893908842E-01 -2.744455087275702E-02 1.172737513089967E-01 -5.593992399522190E-02 1.074523703447246E+00 1.172737513089969E-01 -5.011243510542006E-01 2.390377880576610E-01 -5.125509641413840E-01 -5.593992399522204E-02 2.390377880576609E-01 -1.140217273403247E-01 -9.145573095446841E-01 -9.981498419558503E-02 4.265210127772263E-01 -2.034517764700567E-01 -9.981498419558484E-02 -1.089382914114457E-02 4.655059634331629E-02 -2.220477124941756E-02 4.265210127772265E-01 4.655059634331617E-02 -1.989161012021000E-01 9.488356480857012E-02 -2.034517764700567E-01 -2.220477124941756E-02 9.488356480857005E-02 -4.525973923868073E-02 3.527932052647754E+00 3.850392735403843E-01 -1.645317506514379E+00 7.848212855399749E-01 3.850392735403841E-01 4.202327027733960E-02 -1.795703114452320E-01 8.565556624497563E-02 -1.645317506514379E+00 -1.795703114452320E-01 7.673247831434301E-01 -3.660161764212326E-01 7.848212855399750E-01 8.565556624497563E-02 -3.660161764212326E-01 1.745907917286404E-01 3.697997891598430E+00 4.036002962886708E-01 -1.724630911055603E+00 8.226540125766345E-01 4.036002962886711E-01 4.404902434757556E-02 -1.882265937122466E-01 8.978463832370642E-02 -1.724630911055603E+00 -1.882265937122466E-01 8.043140819863585E-01 -3.836601806661212E-01 8.226540125766345E-01 8.978463832370642E-02 -3.836601806661211E-01 1.830070336021509E-01 
1.840539945822111E-01 -1.180808980093609E+00 -1.180808980093608E+00 1.840539945822111E-01 2.008769310422324E-02 -1.288737495791562E-01 -1.288737495791561E-01 2.008769310422323E-02 -8.583704416947009E-02 5.506924900493211E-01 5.506924900493207E-01 -8.583704416947008E-02 4.094452230971048E-02 -2.626819360193449E-01 -2.626819360193447E-01 4.094452230971047E-02 7.305831962854685E-02 -4.687098483450961E-01 -4.687098483450958E-01 7.305831962854684E-02 7.973600935637341E-03 -5.115509505705285E-02 -5.115509505705282E-02 7.973600935637339E-03 -3.407212227660580E-02 2.185916586401116E-01 2.185916586401115E-01 -3.407212227660579E-02 1.625250245033319E-02 -1.042688635251256E-01 -1.042688635251255E-01 1.625250245033319E-02 -2.818246432893902E-01 1.808062195896255E+00 1.808062195896254E+00 -2.818246432893901E-01 -3.075840302436783E-02 1.973323023331015E-01 1.973323023331014E-01 -3.075840302436783E-02 1.314342261844862E-01 -8.432238318031918E-01 -8.432238318031913E-01 1.314342261844862E-01 -6.269451212282408E-02 4.022202456690028E-01 4.022202456690026E-01 -6.269451212282408E-02 -2.954101499495919E-01 1.895220794653655E+00 1.895220794653654E+00 -2.954101499495919E-01 -3.224112818376994E-02 2.068448108076229E-01 2.068448108076228E-01 -3.224112818376994E-02 1.377700828873164E-01 -8.838718846111214E-01 -8.838718846111210E-01 1.377700828873164E-01 -6.571673438863254E-02 4.216094863068173E-01 4.216094863068170E-01 -6.571673438863254E-02 
-5.125509641413839E-01 1.074523703447247E+00 -2.514613893908840E-01 -2.304021320937776E+00 -5.593992399522191E-02 1.172737513089968E-01 -2.744455087275700E-02 -2.514613893908842E-01 2.390377880576610E-01 -5.011243510542009E-01 1.172737513089968E-01 1.074523703447246E+00 -1.140217273403247E-01 2.390377880576610E-01 -5.593992399522201E-02 -5.125509641413839E-01 -2.034517764700568E-01 4.265210127772266E-01 -9.981498419558497E-02 -9.145573095446838E-01 -2.220477124941756E-02 4.655059634331632E-02 -1.089382914114456E-02 -9.981498419558481E-02 9.488356480857013E-02 -1.989161012021001E-01 4.655059634331615E-02 4.265210127772264E-01 -4.525973923868074E-02 9.488356480857010E-02 -2.220477124941755E-02 -2.034517764700567E-01 7.848212855399750E-01 -1.645317506514380E+00 3.850392735403840E-01 3.527932052647753E+00 8.565556624497565E-02 -1.795703114452321E-01 4.202327027733957E-02 3.850392735403840E-01 -3.660161764212326E-01 7.673247831434306E-01 -1.795703114452319E-01 -1.645317506514379E+00 1.745907917286404E-01 -3.660161764212329E-01 8.565556624497558E-02 7.848212855399750E-01 8.226540125766345E-01 -1.724630911055604E+00 4.036002962886706E-01 3.697997891598430E+00 8.978463832370644E-02 -1.882265937122467E-01 4.404902434757553E-02 4.036002962886711E-01 -3.836601806661212E-01 8.043140819863589E-01 -1.882265937122465E-01 -1.724630911055603E+00 1.830070336021510E-01 -3.836601806661213E-01 8.978463832370638E-02 8.226540125766344E-01 
1.840539945822110E-01 2.008769310422331E-02 -8.583704416947006E-02 4.094452230971048E-02 -1.180808980093609E+00 -1.288737495791563E-01 5.506924900493211E-01 -2.626819360193448E-01 -1.180808980093608E+00 -1.288737495791562E-01 5.506924900493207E-01 -2.626819360193447E-01 1.840539945822110E-01 2.008769310422330E-02 -8.583704416947005E-02 4.094452230971047E-02 7.305831962854685E-02 7.973600935637308E-03 -3.407212227660580E-02 1.625250245033315E-02 -4.687098483450961E-01 -5.115509505705279E-02 2.185916586401116E-01 -1.042688635251256E-01 -4.687098483450958E-01 -5.115509505705276E-02 2.185916586401115E-01 -1.042688635251255E-01 7.305831962854684E-02 7.973600935637306E-03 -3.407212227660579E-02 1.625250245033315E-02 -2.818246432893902E-01 -3.075840302436780E-02 1.314342261844863E-01 -6.269451212282408E-02 1.808062195896255E+00 1.973323023331016E-01 -8.432238318031918E-01 4.022202456690029E-01 1.808062195896254E+00 1.973323023331015E-01 -8.432238318031913E-01 4.022202456690026E-01 -2.818246432893901E-01 -3.075840302436780E-02 1.314342261844862E-01 -6.269451212282408E-02 -2.954101499495919E-01 -3.224112818377001E-02 1.377700828873164E-01 -6.571673438863254E-02 1.895220794653655E+00 2.068448108076229E-01 -8.838718846111214E-01 4.216094863068174E-01 1.895220794653655E+00 2.068448108076228E-01 -8.838718846111210E-01 4.216094863068172E-01 -2.954101499495919E-01 -3.224112818377001E-02 1.377700828873163E-01 -6.571673438863254E-02 
-1.470293378530041E-02 9.432751669863772E-02 9.432751669863766E-02 -1.470293378530041E-02 9.432751669863772E-02 -6.051636045200316E-01 -6.051636045200312E-01 9.432751669863770E-02 9.432751669863766E-02 -6.051636045200312E-01 -6.051636045200308E-01 9.432751669863765E-02 -1.470293378530041E-02 9.432751669863770E-02 9.432751669863765E-02 -1.470293378530041E-02 -5.836176706743744E-03 3.744232707569944E-02 3.744232707569942E-02 -5.836176706743742E-03 3.744232707569944E-02 -2.402134012192806E-01 -2.402134012192804E-01 3.744232707569944E-02 3.744232707569942E-02 -2.402134012192804E-01 -2.402134012192804E-01 3.744232707569942E-02 -5.836176706743742E-03 3.744232707569944E-02 3.744232707569942E-02 -5.836176706743741E-03 2.251322541928849E-02 -1.444348915453362E-01 -1.444348915453361E-01 2.251322541928849E-02 -1.444348915453362E-01 9.266303475929187E-01 9.266303475929182E-01 -1.444348915453362E-01 -1.444348915453361E-01 9.266303475929182E-01 9.266303475929175E-01 -1.444348915453361E-01 2.251322541928849E-02 -1.444348915453362E-01 -1.444348915453361E-01 2.251322541928849E-02 2.359848741166256E-02 -1.513974522290014E-01 -1.513974522290013E-01 2.359848741166256E-02 -1.513974522290014E-01 9.712990558074873E-01 9.712990558074868E-01 -1.513974522290014E-01 -1.513974522290014E-01 9.712990558074868E-01 9.712990558074862E-01 -1.513974522290013E-01 2.359848741166256E-02 -1.513974522290014E-01 -1.513974522290013E-01 2.359848741166256E-02 
4.094452230971048E-02 -8.583704416947011E-02 2.008769310422330E-02 1.840539945822110E-01 -2.626819360193449E-01 5.506924900493214E-01 -1.288737495791562E-01 -1.180808980093609E+00 -2.626819360193447E-01 5.506924900493211E-01 -1.288737495791561E-01 -1.180808980093608E+00 4.094452230971048E-02 -8.583704416947009E-02 2.008769310422329E-02 1.840539945822110E-01 1.625250245033316E-02 -3.407212227660582E-02 7.973600935637305E-03 7.305831962854684E-02 -1.042688635251256E-01 2.185916586401118E-01 -5.115509505705276E-02 -4.687098483450960E-01 -1.042688635251256E-01 2.185916586401116E-01 -5.115509505705274E-02 -4.687098483450957E-01 1.625250245033315E-02 -3.407212227660581E-02 7.973600935637303E-03 7.305831962854682E-02 -6.269451212282409E-02 1.314342261844863E-01 -3.075840302436778E-02 -2.818246432893901E-01 4.022202456690029E-01 -8.432238318031924E-01 1.973323023331015E-01 1.808062195896254E+00 4.022202456690027E-01 -8.432238318031918E-01 1.973323023331013E-01 1.808062195896253E+00 -6.269451212282408E-02 1.314342261844863E-01 -3.075840302436778E-02 -2.818246432893901E-01 -6.571673438863254E-02 1.377700828873164E-01 -3.224112818377000E-02 -2.954101499495919E-01 4.216094863068174E-01 -8.838718846111220E-01 2.068448108076228E-01 1.895220794653655E+00 4.216094863068172E-01 -8.838718846111214E-01 2.068448108076227E-01 1.895220794653654E+00 -6.571673438863254E-02 1.377700828873164E-01 -3.224112818376999E-02 -2.954101499495918E-01 
-5.125509641413840E-01 -5.593992399522191E-02 2.390377880576610E-01 -1.140217273403247E-01 1.074523703447247E+00 1.172737513089968E-01 -5.011243510542007E-01 2.390377880576611E-01 -2.514613893908841E-01 -2.744455087275700E-02 1.172737513089966E-01 -5.593992399522187E-02 -2.304021320937776E+00 -2.514613893908841E-01 1.074523703447246E+00 -5.125509641413838E-01 -2.034517764700569E-01 -2.220477124941756E-02 9.488356480857006E-02 -4.525973923868080E-02 4.265210127772267E-01 4.655059634331619E-02 -1.989161012021001E-01 9.488356480857037E-02 -9.981498419558490E-02 -1.089382914114450E-02 4.655059634331627E-02 -2.220477124941755E-02 -9.145573095446837E-01 -9.981498419558502E-02 4.265210127772263E-01 -2.034517764700567E-01 7.848212855399751E-01 8.565556624497558E-02 -3.660161764212327E-01 1.745907917286403E-01 -1.645317506514380E+00 -1.795703114452321E-01 7.673247831434306E-01 -3.660161764212328E-01 3.850392735403839E-01 4.202327027733963E-02 -1.795703114452318E-01 8.565556624497565E-02 3.527932052647753E+00 3.850392735403840E-01 -1.645317506514379E+00 7.848212855399749E-01 8.226540125766345E-01 8.978463832370644E-02 -3.836601806661212E-01 1.830070336021510E-01 -1.724630911055604E+00 -1.882265937122468E-01 8.043140819863589E-01 -3.836601806661212E-01 4.036002962886706E-01 4.404902434757553E-02 -1.882265937122465E-01 8.978463832370652E-02 3.697997891598430E+00 4.036002962886708E-01 -1.724630911055603E+00 8.226540125766342E-01 
4.094452230971048E-02 -2.626819360193449E-01 -2.626819360193448E-01 4.094452230971048E-02 -8.583704416947018E-02 5.506924900493214E-01 5.506924900493211E-01 -8.583704416947016E-02 2.008769310422323E-02 -1.288737495791561E-01 -1.288737495791561E-01 2.008769310422322E-02 1.840539945822111E-01 -1.180808980093609E+00 -1.180808980093608E+00 1.840539945822111E-01 1.625250245033319E-02 -1.042688635251256E-01 -1.042688635251256E-01 1.625250245033319E-02 -3.407212227660585E-02 2.185916586401118E-01 2.185916586401116E-01 -3.407212227660585E-02 7.973600935637239E-03 -5.115509505705282E-02 -5.115509505705280E-02 7.973600935637237E-03 7.305831962854684E-02 -4.687098483450959E-01 -4.687098483450957E-01 7.305831962854682E-02 -6.269451212282416E-02 4.022202456690029E-01 4.022202456690027E-01 -6.269451212282415E-02 1.314342261844863E-01 -8.432238318031924E-01 -8.432238318031918E-01 1.314342261844863E-01 -3.075840302436785E-02 1.973323023331014E-01 1.973323023331013E-01 -3.075840302436784E-02 -2.818246432893901E-01 1.808062195896254E+00 1.808062195896253E+00 -2.818246432893901E-01 -6.571673438863258E-02 4.216094863068174E-01 4.216094863068172E-01 -6.571673438863258E-02 1.377700828873165E-01 -8.838718846111220E-01 -8.838718846111214E-01 1.377700828873165E-01 -3.224112818377000E-02 2.068448108076228E-01 2.068448108076227E-01 -3.224112818376999E-02 -2.954101499495918E-01 1.895220794653655E+00 1.895220794653654E+00 -2.954101499495918E-01 
-1.140217273403247E-01 2.390377880576611E-01 -5.593992399522188E-02 -5.125509641413840E-01 2.390377880576612E-01 -5.011243510542011E-01 1.172737513089967E-01 1.074523703447247E+00 -5.593992399522188E-02 1.172737513089967E-01 -2.744455087275699E-02 -2.514613893908841E-01 -5.125509641413839E-01 1.074523703447247E+00 -2.514613893908839E-01 -2.304021320937776E+00 -4.525973923868081E-02 9.488356480857012E-02 -2.220477124941755E-02 -2.034517764700568E-01 9.488356480857038E-02 -1.989161012021002E-01 4.655059634331617E-02 4.265210127772266E-01 -2.220477124941755E-02 4.655059634331629E-02 -1.089382914114449E-02 -9.981498419558489E-02 -2.034517764700568E-01 4.265210127772265E-01 -9.981498419558496E-02 -9.145573095446836E-01 1.745907917286403E-01 -3.660161764212329E-01 8.565556624497553E-02 7.848212855399750E-01 -3.660161764212329E-01 7.673247831434310E-01 -1.795703114452320E-01 -1.645317506514380E+00 8.565556624497567E-02 -1.795703114452319E-01 4.202327027733960E-02 3.850392735403838E-01 7.848212855399749E-01 -1.645317506514380E+00 3.850392735403838E-01 3.527932052647753E+00 1.830070336021510E-01 -3.836601806661214E-01 8.978463832370639E-02 8.226540125766345E-01 -3.836601806661213E-01 8.043140819863593E-01 -1.882265937122467E-01 -1.724630911055604E+00 8.978463832370653E-02 -1.882265937122466E-01 4.404902434757551E-02 4.036002962886706E-01 8.226540125766343E-01 -1.724630911055604E+00 4.036002962886706E-01 3.697997891598429E+00 
% cubature projection matrix
1.543846950288474E+00 1.684957928116775E-01 -7.200020796268097E-01 3.434431077812334E-01 1.684957928116775E-01 1.838966757030594E-02 -7.858118397688790E-02 3.748345567576652E-02 -7.200020796268096E-01 -7.858118397688790E-02 3.357865198814331E-01 -1.601711567262398E-01 3.434431077812334E-01 3.748345567576656E-02 -1.601711567262398E-01 7.640211243762982E-02 1.684957928116775E-01 1.838966757030599E-02 -7.858118397688783E-02 3.748345567576648E-02 1.838966757030600E-02 2.007052328744741E-03 -8.576367554952188E-03 4.090952526239391E-03 -7.858118397688790E-02 -8.576367554952157E-03 3.664781400275739E-02 -1.748111497263918E-02 3.748345567576651E-02 4.090952526239391E-03 -1.748111497263915E-02 8.338543211980938E-03 -7.200020796268097E-01 -7.858118397688783E-02 3.357865198814331E-01 -1.601711567262398E-01 -7.858118397688776E-02 -8.576367554952096E-03 3.664781400275739E-02 -1.748111497263922E-02 3.357865198814332E-01 3.664781400275739E-02 -1.566003628663487E-01 7.469883327332130E-02 -1.601711567262398E-01 -1.748111497263922E-02 7.469883327332134E-02 -3.563156298148334E-02 3.434431077812335E-01 3.748345567576649E-02 -1.601711567262398E-01 7.640211243762982E-02 3.748345567576642E-02 4.090952526239374E-03 -1.748111497263915E-02 8.338543211980921E-03 -1.601711567262398E-01 -1.748111497263922E-02 7.469883327332130E-02 -3.563156298148337E-02 7.640211243762982E-02 8.338543211980921E-03 -3.563156298148341E-02 1.699636024913462E-02 
-1.233283718522637E-01 7.912202574795507E-01 7.912202574795503E-01 -1.233283718522637E-01 -1.346008539741434E-02 8.635395143784533E-02 8.635395143784529E-02 -1.346008539741434E-02 5.751650718617304E-02 -3.690004574104246E-01 -3.690004574104244E-01 5.751650718617302E-02 -2.743554294590318E-02 1.760143025300979E-01 1.760143025300978E-01 -2.743554294590317E-02 -1.346008539741435E-02 8.635395143784533E-02 8.635395143784529E-02 -1.346008539741435E-02 -1.469036655431696E-03 9.424689090600664E-03 9.424689090600657E-03 -1.469036655431695E-03 6.277364136569329E-03 -4.027279038743020E-02 -4.027279038743019E-02 6.277364136569328E-03 -2.994321139815697E-03 1.921023936048949E-02 1.921023936048947E-02 -2.994321139815697E-03 5.751650718617304E-02 -3.690004574104247E-01 -3.690004574104245E-01 5.751650718617302E-02 6.277364136569329E-03 -4.027279038743022E-02 -4.027279038743019E-02 6.277364136569328E-03 -2.682390555564908E-02 1.720903077012304E-01 1.720903077012303E-01 -2.682390555564908E-02 1.279508177481574E-02 -8.208758247833620E-02 -8.208758247833615E-02 1.279508177481574E-02 -2.743554294590317E-02 1.760143025300979E-01 1.760143025300978E-01 -2.743554294590317E-02 -2.994321139815707E-03 1.921023936048949E-02 1.921023936048947E-02 -2.994321139815706E-03 1.279508177481574E-02 -8.208758247833615E-02 -8.208758247833610E-02 1.279508177481574E-02 -6.103291606234575E-03 3.915601806486551E-02 3.915601806486549E-02 -6.103291606234573E-03 
3.434431077812334E-01 -7.200020796268101E-01 1.684957928116774E-01 1.543846950288474E+00 3.748345567576653E-02 -7.858118397688794E-02 1.838966757030593E-02 1.684957928116775E-01 -1.601711567262399E-01 3.357865198814333E-01 -7.858118397688786E-02 -7.200020796268095E-01 7.640211243762983E-02 -1.601711567262399E-01 3.748345567576654E-02 3.434431077812334E-01 3.748345567576648E-02 -7.858118397688788E-02 1.838966757030598E-02 1.684957928116775E-01 4.090952526239391E-03 -8.576367554952193E-03 2.007052328744739E-03 1.838966757030600E-02 -1.748111497263919E-02 3.664781400275740E-02 -8.576367554952153E-03 -7.858118397688789E-02 8.338543211980940E-03 -1.748111497263916E-02 4.090952526239388E-03 3.748345567576650E-02 -1.601711567262398E-01 3.357865198814333E-01 -7.858118397688779E-02 -7.200020796268096E-01 -1.748111497263922E-02 3.664781400275741E-02 -8.576367554952091E-03 -7.858118397688775E-02 7.469883327332132E-02 -1.566003628663488E-01 3.664781400275736E-02 3.357865198814331E-01 -3.563156298148334E-02 7.469883327332139E-02 -1.748111497263921E-02 -1.601711567262398E-01 7.640211243762982E-02 -1.601711567262399E-01 3.748345567576647E-02 3.434431077812335E-01 8.338543211980923E-03 -1.748111497263916E-02 4.090952526239372E-03 3.748345567576641E-02 -3.563156298148338E-02 7.469883327332134E-02 -1.748111497263921E-02 -1.601711567262398E-01 1.699636024913462E-02 -3.563156298148343E-02 8.338543211980918E-03 7.640211243762980E-02 
-1.233283718522637E-01 -1.346008539741436E-02 5.751650718617304E-02 -2.743554294590319E-02 7.912202574795507E-01 8.635395143784537E-02 -3.690004574104246E-01 1.760143025300979E-01 7.912202574795503E-01 8.635395143784531E-02 -3.690004574104244E-01 1.760143025300979E-01 -1.233283718522637E-01 -1.346008539741436E-02 5.751650718617302E-02 -2.743554294590318E-02 -1.346008539741433E-02 -1.469036655431679E-03 6.277364136569313E-03 -2.994321139815697E-03 8.635395143784530E-02 9.424689090600655E-03 -4.027279038743020E-02 1.921023936048950E-02 8.635395143784524E-02 9.424689090600650E-03 -4.027279038743019E-02 1.921023936048949E-02 -1.346008539741433E-02 -1.469036655431679E-03 6.277364136569312E-03 -2.994321139815697E-03 5.751650718617306E-02 6.277364136569346E-03 -2.682390555564908E-02 1.279508177481574E-02 -3.690004574104247E-01 -4.027279038743019E-02 1.720903077012304E-01 -8.208758247833618E-02 -3.690004574104245E-01 -4.027279038743017E-02 1.720903077012303E-01 -8.208758247833614E-02 5.751650718617305E-02 6.277364136569345E-03 -2.682390555564907E-02 1.279508177481574E-02 -2.743554294590314E-02 -2.994321139815707E-03 1.279508177481574E-02 -6.103291606234575E-03 1.760143025300979E-01 1.921023936048949E-02 -8.208758247833618E-02 3.915601806486551E-02 1.760143025300978E-01 1.921023936048947E-02 -8.208758247833614E-02 3.915601806486549E-02 -2.743554294590314E-02 -2.994321139815706E-03 1.279508177481573E-02 -6.103291606234573E-03 
9.851939857696515E-03 -6.320568636240055E-02 -6.320568636240052E-02 9.851939857696515E-03 -6.320568636240055E-02 4.054997133809348E-01 4.054997133809345E-01 -6.320568636240054E-02 -6.320568636240052E-02 4.054997133809345E-01 4.054997133809343E-01 -6.320568636240051E-02 9.851939857696515E-03 -6.320568636240054E-02 -6.320568636240051E-02 9.851939857696513E-03 1.075242864420833E-03 -6.898282392467017E-03 -6.898282392467012E-03 1.075242864420833E-03 -6.898282392467033E-03 4.425632714321958E-02 4.425632714321955E-02 -6.898282392467031E-03 -6.898282392467029E-03 4.425632714321955E-02 4.425632714321953E-02 -6.898282392467028E-03 1.075242864420833E-03 -6.898282392467015E-03 -6.898282392467012E-03 1.075242864420833E-03 -4.594637560785614E-03 2.947716133174010E-02 2.947716133174008E-02 -4.594637560785613E-03 2.947716133174009E-02 -1.891124226192202E-01 -1.891124226192201E-01 2.947716133174009E-02 2.947716133174007E-02 -1.891124226192201E-01 -1.891124226192200E-01 2.947716133174007E-02 -4.594637560785613E-03 2.947716133174009E-02 2.947716133174008E-02 -4.594637560785613E-03 2.191655618303911E-03 -1.406069257687275E-02 -1.406069257687274E-02 2.191655618303911E-03 -1.406069257687274E-02 9.020718131543101E-02 9.020718131543096E-02 -1.406069257687274E-02 -1.406069257687273E-02 9.020718131543096E-02 9.020718131543091E-02 -1.406069257687273E-02 2.191655618303911E-03 -1.406069257687274E-02 -1.406069257687274E-02 2.191655618303910E-03 
-2.743554294590319E-02 5.751650718617306E-02 -1.346008539741435E-02 -1.233283718522637E-01 1.760143025300980E-01 -3.690004574104249E-01 8.635395143784531E-02 7.912202574795506E-01 1.760143025300979E-01 -3.690004574104246E-01 8.635395143784527E-02 7.912202574795502E-01 -2.743554294590319E-02 5.751650718617306E-02 -1.346008539741435E-02 -1.233283718522637E-01 -2.994321139815698E-03 6.277364136569317E-03 -1.469036655431678E-03 -1.346008539741433E-02 1.921023936048950E-02 -4.027279038743023E-02 9.424689090600650E-03 8.635395143784529E-02 1.921023936048949E-02 -4.027279038743020E-02 9.424689090600647E-03 8.635395143784523E-02 -2.994321139815697E-03 6.277364136569315E-03 -1.469036655431678E-03 -1.346008539741433E-02 1.279508177481575E-02 -2.682390555564909E-02 6.277364136569342E-03 5.751650718617305E-02 -8.208758247833620E-02 1.720903077012305E-01 -4.027279038743017E-02 -3.690004574104246E-01 -8.208758247833615E-02 1.720903077012304E-01 -4.027279038743015E-02 -3.690004574104244E-01 1.279508177481574E-02 -2.682390555564909E-02 6.277364136569341E-03 5.751650718617305E-02 -6.103291606234575E-03 1.279508177481574E-02 -2.994321139815705E-03 -2.743554294590314E-02 3.915601806486552E-02 -8.208758247833622E-02 1.921023936048947E-02 1.760143025300979E-01 3.915601806486550E-02 -8.208758247833618E-02 1.921023936048946E-02 1.760143025300978E-01 -6.103291606234575E-03 1.279508177481574E-02 -2.994321139815704E-03 -2.743554294590314E-02 
3.434431077812334E-01 3.748345567576657E-02 -1.601711567262398E-01 7.640211243762983E-02 -7.200020796268100E-01 -7.858118397688794E-02 3.357865198814333E-01 -1.601711567262399E-01 1.684957928116774E-01 1.838966757030593E-02 -7.858118397688786E-02 3.748345567576650E-02 1.543846950288474E+00 1.684957928116775E-01 -7.200020796268096E-01 3.434431077812334E-01 3.748345567576652E-02 4.090952526239391E-03 -1.748111497263916E-02 8.338543211980940E-03 -7.858118397688794E-02 -8.576367554952162E-03 3.664781400275740E-02 -1.748111497263919E-02 1.838966757030599E-02 2.007052328744739E-03 -8.576367554952185E-03 4.090952526239388E-03 1.684957928116775E-01 1.838966757030598E-02 -7.858118397688782E-02 3.748345567576647E-02 -1.601711567262399E-01 -1.748111497263922E-02 7.469883327332136E-02 -3.563156298148334E-02 3.357865198814333E-01 3.664781400275741E-02 -1.566003628663488E-01 7.469883327332134E-02 -7.858118397688772E-02 -8.576367554952091E-03 3.664781400275736E-02 -1.748111497263921E-02 -7.200020796268096E-01 -7.858118397688782E-02 3.357865198814330E-01 -1.601711567262398E-01 7.640211243762982E-02 8.338543211980923E-03 -3.563156298148341E-02 1.699636024913462E-02 -1.601711567262399E-01 -1.748111497263923E-02 7.469883327332134E-02 -3.563156298148339E-02 3.748345567576640E-02 4.090952526239372E-03 -1.748111497263914E-02 8.338543211980918E-03 3.434431077812335E-01 3.748345567576648E-02 -1.601711567262398E-01 7.640211243762980E-02 
-2.743554294590318E-02 1.760143025300979E-01 1.760143025300979E-01 -2.743554294590318E-02 5.751650718617306E-02 -3.690004574104249E-01 -3.690004574104246E-01 5.751650718617306E-02 -1.346008539741433E-02 8.635395143784529E-02 8.635395143784523E-02 -1.346008539741433E-02 -1.233283718522637E-01 7.912202574795506E-01 7.912202574795502E-01 -1.233283718522637E-01 -2.994321139815698E-03 1.921023936048949E-02 1.921023936048948E-02 -2.994321139815697E-03 6.277364136569333E-03 -4.027279038743023E-02 -4.027279038743020E-02 6.277364136569332E-03 -1.469036655431695E-03 9.424689090600657E-03 9.424689090600654E-03 -1.469036655431695E-03 -1.346008539741435E-02 8.635395143784531E-02 8.635395143784527E-02 -1.346008539741434E-02 1.279508177481575E-02 -8.208758247833621E-02 -8.208758247833617E-02 1.279508177481574E-02 -2.682390555564910E-02 1.720903077012305E-01 1.720903077012304E-01 -2.682390555564909E-02 6.277364136569326E-03 -4.027279038743019E-02 -4.027279038743017E-02 6.277364136569325E-03 5.751650718617302E-02 -3.690004574104246E-01 -3.690004574104244E-01 5.751650718617302E-02 -6.103291606234575E-03 3.915601806486552E-02 3.915601806486550E-02 -6.103291606234575E-03 1.279508177481575E-02 -8.208758247833620E-02 -8.208758247833615E-02 1.279508177481575E-02 -2.994321139815705E-03 1.921023936048947E-02 1.921023936048946E-02 -2.994321139815704E-03 -2.743554294590317E-02 1.760143025300979E-01 1.760143025300978E-01 -2.743554294590316E-02 
7.640211243762983E-02 -1.601711567262399E-01 3.748345567576655E-02 3.434431077812334E-01 -1.601711567262399E-01 3.357865198814334E-01 -7.858118397688790E-02 -7.200020796268098E-01 3.748345567576651E-02 -7.858118397688790E-02 1.838966757030592E-02 1.684957928116774E-01 3.434431077812334E-01 -7.200020796268100E-01 1.684957928116774E-01 1.543846950288474E+00 8.338543211980942E-03 -1.748111497263917E-02 4.090952526239389E-03 3.748345567576651E-02 -1.748111497263920E-02 3.664781400275742E-02 -8.576367554952157E-03 -7.858118397688793E-02 4.090952526239389E-03 -8.576367554952188E-03 2.007052328744739E-03 1.838966757030599E-02 3.748345567576648E-02 -7.858118397688786E-02 1.838966757030597E-02 1.684957928116775E-01 -3.563156298148335E-02 7.469883327332140E-02 -1.748111497263921E-02 -1.601711567262398E-01 7.469883327332136E-02 -1.566003628663489E-01 3.664781400275739E-02 3.357865198814333E-01 -1.748111497263921E-02 3.664781400275739E-02 -8.576367554952087E-03 -7.858118397688771E-02 -1.601711567262398E-01 3.357865198814332E-01 -7.858118397688778E-02 -7.200020796268096E-01 1.699636024913462E-02 -3.563156298148343E-02 8.338543211980918E-03 7.640211243762982E-02 -3.563156298148340E-02 7.469883327332139E-02 -1.748111497263922E-02 -1.601711567262399E-01 8.338543211980918E-03 -1.748111497263915E-02 4.090952526239369E-03 3.748345567576639E-02 7.640211243762982E-02 -1.601711567262399E-01 3.748345567576646E-02 3.434431077812334E-01 
-1.233283718522638E-01 -1.346008539741432E-02 5.751650718617306E-02 -2.743554294590317E-02 -1.346008539741430E-02 -1.469036655431679E-03 6.277364136569329E-03 -2.994321139815707E-03 5.751650718617308E-02 6.277364136569329E-03 -2.682390555564912E-02 1.279508177481575E-02 -2.743554294590316E-02 -2.994321139815707E-03 1.279508177481574E-02 -6.103291606234556E-03 7.912202574795507E-01 8.635395143784530E-02 -3.690004574104247E-01 1.760143025300979E-01 8.635395143784530E-02 9.424689090600602E-03 -4.027279038743024E-02 1.921023936048950E-02 -3.690004574104247E-01 -4.027279038743022E-02 1.720903077012304E-01 -8.208758247833618E-02 1.760143025300979E-01 1.921023936048950E-02 -8.208758247833617E-02 3.915601806486550E-02 7.912202574795503E-01 8.635395143784524E-02 -3.690004574104245E-01 1.760143025300978E-01 8.635395143784524E-02 9.424689090600598E-03 -4.027279038743022E-02 1.921023936048949E-02 -3.690004574104245E-01 -4.027279038743020E-02 1.720903077012303E-01 -8.208758247833614E-02 1.760143025300978E-01 1.921023936048949E-02 -8.208758247833611E-02 3.915601806486548E-02 -1.233283718522638E-01 -1.346008539741432E-02 5.751650718617305E-02 -2.743554294590317E-02 -1.346008539741430E-02 -1.469036655431679E-03 6.277364136569328E-03 -2.994321139815706E-03 5.751650718617307E-02 6.277364136569328E-03 -2.682390555564911E-02 1.279508177481575E-02 -2.743554294590315E-02 -2.994321139815706E-03 1.279508177481574E-02 -6.103291606234555E-03 
